  1.7318200e-001  9.6844667e-004
  1.7397500e-001  1.0452361e-003
  1.7476800e-001  1.1257326e-003
  1.7556200e-001  1.2112350e-003
  1.7635500e-001  1.3019914e-003
  1.7714900e-001  1.3978360e-003
  1.7794300e-001  1.4987829e-003
  1.7873800e-001  1.6060178e-003
  1.7953200e-001  1.7167539e-003
  1.8032700e-001  1.8321241e-003
  1.8112200e-001  1.9521042e-003
  1.8191700e-001  2.0767262e-003
  1.8271200e-001  2.2061417e-003
  1.8350700e-001  2.3423433e-003
  1.8430300e-001  2.4825804e-003
  1.8509800e-001  2.6292245e-003
  1.8589400e-001  2.7832183e-003
  1.8669000e-001  2.9455366e-003
  1.8748700e-001  3.1172350e-003
  1.8828300e-001  3.3018788e-003
  1.8908000e-001  3.4956961e-003
  1.8987600e-001  3.7018546e-003
  1.9067300e-001  3.9211707e-003
  1.9147000e-001  4.1542270e-003
  1.9226700e-001  4.4016222e-003
  1.9306500e-001  4.6639078e-003
  1.9386200e-001  4.9452877e-003
  1.9466000e-001  5.2398071e-003
  1.9545800e-001  5.5521422e-003
  1.9625600e-001  5.8835507e-003
  1.9705400e-001  6.2364784e-003
  1.9785200e-001  6.6138863e-003
  1.9865000e-001  7.0253591e-003
  1.9944900e-001  7.4666690e-003
  2.0024800e-001  7.9505616e-003
  2.0104600e-001  8.4873549e-003
  2.0184500e-001  9.0901718e-003
  2.0264500e-001  9.7756246e-003
  2.0344400e-001  1.0562446e-002
  2.0424300e-001  1.1486272e-002
  2.0504300e-001  1.2546387e-002
  2.0584200e-001  1.3776835e-002
  2.0664200e-001  1.5195557e-002
  2.0744200e-001  1.6814348e-002
  2.0824200e-001  1.8630387e-002
  2.0904200e-001  2.0624108e-002
  2.0984300e-001  2.2759081e-002
  2.1064300e-001  2.5006969e-002
  2.1144400e-001  2.7244649e-002
  2.1224400e-001  2.9429813e-002
  2.1304500e-001  3.1503192e-002
  2.1384600e-001  3.3428324e-002
  2.1464700e-001  3.5198510e-002
  2.1544800e-001  3.6834811e-002
  2.1625000e-001  3.8400122e-002
  2.1705100e-001  3.9916592e-002
  2.1785300e-001  4.1452389e-002
  2.1865400e-001  4.3038026e-002
  2.1945600e-001  4.4671040e-002
  2.2025800e-001  4.6318384e-002
  2.2106000e-001  4.7920190e-002
  2.2186200e-001  4.9391421e-002
  2.2266400e-001  5.0656339e-002
  2.2346600e-001  5.1585735e-002
  2.2426900e-001  5.2120577e-002
  2.2507100e-001  5.2239835e-002
  2.2587400e-001  5.2002924e-002
  2.2667600e-001  5.1544686e-002
  2.2747900e-001  5.1050311e-002
  2.2828200e-001  5.0683144e-002
  2.2908500e-001  5.0519599e-002
  2.2988800e-001  5.0516113e-002
  2.3069100e-001  5.0554554e-002
  2.3149400e-001  5.0489368e-002
  2.3229800e-001  5.0247019e-002
  2.3310100e-001  4.9850573e-002
  2.3390500e-001  4.9397396e-002
  2.3470800e-001  4.9003423e-002
  2.3551200e-001  4.8735308e-002
  2.3631600e-001  4.8576682e-002
  2.3712000e-001  4.8492492e-002
  2.3792400e-001  4.8521723e-002
  2.3872800e-001  4.8816997e-002
  2.3953200e-001  4.9646787e-002
  2.4033600e-001  5.1222534e-002
  2.4114000e-001  5.3531339e-002
  2.4194500e-001  5.6222856e-002
  2.4274900e-001  5.8668254e-002
  2.4355400e-001  6.0201291e-002
  2.4435800e-001  6.0467725e-002
  2.4516300e-001  5.9559427e-002
  2.4596800e-001  5.8024683e-002
  2.4677300e-001  5.6487233e-002
  2.4757700e-001  5.5372283e-002
  2.4838200e-001  5.4754387e-002
  2.4918700e-001  5.4430167e-002
  2.4999300e-001  5.4112226e-002
  2.5079800e-001  5.3701841e-002
  2.5160300e-001  5.3537994e-002
  2.5240800e-001  5.4445975e-002
  2.5321400e-001  5.7459752e-002
  2.5401900e-001  6.3344945e-002
  2.5482500e-001  7.2292622e-002
  2.5563000e-001  8.3293174e-002
  2.5643600e-001  9.4818426e-002
  2.5724100e-001  1.0474654e-001
  2.5804700e-001  1.1110182e-001
  2.5885300e-001  1.1303551e-001
  2.5965900e-001  1.1175160e-001
  2.6046500e-001  1.1071663e-001
  2.6127100e-001  1.1463717e-001
  2.6207700e-001  1.2757952e-001
  2.6288300e-001  1.5095235e-001
  2.6368900e-001  1.8200412e-001
  2.6449500e-001  2.1424596e-001
  2.6530100e-001  2.4033824e-001
  2.6610800e-001  2.5626910e-001
  2.6691400e-001  2.6293854e-001
  2.6772000e-001  2.6405802e-001
  2.6852700e-001  2.6305358e-001
  2.6933300e-001  2.6138603e-001
  2.7014000e-001  2.5794468e-001
  2.7094600e-001  2.4997972e-001
  2.7175300e-001  2.3616264e-001
  2.7256000e-001  2.1883409e-001
  2.7336600e-001  2.0274201e-001
  2.7417300e-001  1.9319873e-001
  2.7498000e-001  1.9491214e-001
  2.7578700e-001  2.0697244e-001
  2.7659400e-001  2.1829382e-001
  2.7740000e-001  2.1413539e-001
