Wavelength [nm]   original c0 (counts):    lamp-scaled c0   C0 from 20141002_VIS_C0_refined_Langley_on_C-130_from20141002.dat.
171.85	NaN	NaN
172.67	-2.112501e+009	NaN
173.48	5.555218e+009	NaN
174.29	-6.742205e+008	NaN
175.1	2.707264e+011	NaN
175.91	2.459225e+011	NaN
176.72	1.686916e+011	NaN
177.54	1.156783e+011	NaN
178.35	8.09743e+010	NaN
179.16	6.537795e+010	NaN
179.97	4.566786e+010	NaN
180.78	3.095737e+010	NaN
181.59	2.377199e+010	NaN
182.41	1.693403e+010	NaN
183.22	1.195024e+010	NaN
184.03	9.36311e+009	NaN
184.84	6.60518e+009	NaN
185.65	4.503097e+009	NaN
186.46	3.530397e+009	NaN
187.28	2.342648e+009	NaN
188.09	1.796838e+009	NaN
188.9	1.293182e+009	NaN
189.71	9.022259e+008	NaN
190.52	3.254568e+009	NaN
191.33	1.211404e+012	NaN
192.14	3.329906e+013	NaN
192.96	4.777786e+013	NaN
193.77	2.739086e+013	NaN
194.58	1.722996e+013	NaN
195.39	1.002633e+013	NaN
196.2	6.069744e+012	NaN
197.01	4.084371e+012	NaN
197.83	2.216486e+012	NaN
198.64	1.35672e+012	NaN
199.45	8.35085e+011	NaN
200.26	4.811667e+011	NaN
201.07	2.82773e+011	NaN
201.88	1.7668e+011	NaN
202.69	1.604098e+011	NaN
203.51	1.374367e+015	NaN
204.32	7.996468e+016	NaN
205.13	7.826884e+017	NaN
205.94	3.567184e+018	NaN
206.75	1.09039e+019	NaN
207.56	2.241059e+019	NaN
208.37	5.01279e+019	NaN
209.18	1.015051e+020	NaN
210	1.82431e+020	NaN
210.81	3.71967e+020	NaN
211.62	7.98107e+020	NaN
212.43	1.707437e+021	NaN
213.24	3.509094e+021	NaN
214.05	8.887174e+021	NaN
214.86	6.872069e+021	NaN
215.68	1.626481e+021	NaN
216.49	4.023686e+020	NaN
217.3	9.973289e+019	NaN
218.11	2.38387e+019	NaN
218.92	5.964616e+018	NaN
219.73	1.505241e+018	NaN
220.54	3.500856e+017	NaN
221.35	8.766204e+016	NaN
222.17	2.169749e+016	NaN
222.98	5.292661e+015	NaN
223.79	1.404944e+015	NaN
224.6	3.611996e+014	NaN
225.41	9.841866e+013	NaN
226.22	2.953275e+013	NaN
227.03	1.011676e+013	NaN
227.84	4.085721e+012	NaN
228.65	2.043286e+012	NaN
229.47	1.517683e+012	NaN
230.28	1.492291e+012	NaN
231.09	2.140063e+012	NaN
231.9	4.550578e+012	NaN
232.71	1.313938e+013	NaN
233.52	4.662305e+013	NaN
234.33	1.962251e+014	NaN
235.14	9.842518e+014	NaN
235.95	4.912704e+015	NaN
236.77	2.647962e+016	NaN
237.58	1.429745e+017	NaN
238.39	7.843792e+017	NaN
239.2	4.178621e+018	NaN
240.01	2.206074e+019	NaN
240.82	1.061984e+020	NaN
241.63	5.012318e+020	NaN
242.44	2.363173e+021	NaN
243.25	1.038506e+022	NaN
244.06	1.765282e+022	NaN
244.88	6.95337e+021	NaN
245.69	3.652779e+021	NaN
246.5	2.037268e+021	NaN
247.31	1.149818e+021	NaN
248.12	7.013354e+020	NaN
248.93	4.298736e+020	NaN
249.74	3.099626e+020	NaN
250.55	2.353311e+020	NaN
251.36	1.839861e+020	NaN
252.17	1.596843e+020	NaN
252.98	1.37228e+020	NaN
253.79	1.255187e+020	NaN
254.61	1.203858e+020	NaN
255.42	1.230144e+020	NaN
256.23	1.380408e+020	NaN
257.04	1.609665e+020	NaN
257.85	2.053907e+020	NaN
258.66	2.425507e+020	NaN
259.47	3.536626e+020	NaN
260.28	5.497651e+020	NaN
261.09	9.248149e+020	NaN
261.9	1.578788e+021	NaN
262.71	3.107643e+021	NaN
263.52	6.431258e+021	NaN
264.33	1.328209e+022	NaN
265.14	2.850538e+022	NaN
265.95	6.59718e+021	NaN
266.76	1.317852e+021	NaN
267.58	2.422318e+020	NaN
268.39	4.448751e+019	NaN
269.2	7.787451e+018	NaN
270.01	1.425025e+018	NaN
270.82	2.628254e+017	NaN
271.63	4.40532e+016	NaN
272.44	7.147985e+015	NaN
273.25	1.144157e+015	NaN
274.06	1.784348e+014	NaN
274.87	2.928358e+013	NaN
275.68	5.280892e+012	NaN
276.49	9.526694e+011	NaN
277.3	1.885908e+011	NaN
278.11	3.654377e+010	NaN
278.92	7.40079e+009	NaN
279.73	1.468616e+009	NaN
280.54	3.151372e+008	NaN
281.35	7.115783e+007	NaN
282.16	1.728365e+007	NaN
282.97	4471061	NaN
283.78	1361956	NaN
284.59	417051.5	NaN
285.4	132589.3	NaN
286.21	48788.81	NaN
287.02	18265.95	NaN
287.83	7026.994	NaN
288.64	3069.38	NaN
289.45	1351.908	NaN
290.26	641.1549	NaN
291.07	333.474	NaN
291.88	169.569	NaN
292.69	95.46271	NaN
293.5	58.38547	NaN
294.31	35.30671	NaN
295.12	22.08539	NaN
295.93	14.85648	NaN
296.74	10.18217	NaN
297.55	7.247511	NaN
298.36	5.232605	NaN
299.17	4.114126	NaN
299.98	3.063167	NaN
300.79	2.574253	8.223491
301.6	2.13295	8.153075
302.41	1.734187	8.051558
303.22	1.532296	8.704276
304.03	1.356056	9.228476
304.84	1.181974	8.510389
305.65	1.036512	7.927435
306.46	0.9491082	7.456805
307.27	0.8426066	7.490678
308.08	0.7926306	6.961249
308.89	0.7689915	6.579102
309.7	0.7037243	6.236666
310.51	0.6506034	6.858303
311.32	0.6520967	7.466542
312.13	0.6123662	7.377697
312.94	0.5812585	7.452508
313.75	0.569714	7.082348
314.56	0.5630551	6.990299
315.37	0.5390132	6.606696
316.18	0.5477267	6.508779
316.98	0.554971	6.802482
317.79	0.5329643	6.380068
318.6	0.5470774	6.475604
319.41	0.5472406	6.346882
320.22	0.5409674	6.620548
321.03	0.549642	6.811016
321.84	0.5646877	6.244842
322.65	0.5832315	5.557935
323.46	0.5709111	5.118999
324.27	0.5848361	5.385722
325.08	0.6021401	5.468363
325.89	0.6128023	6.387558
326.7	0.6337071	6.881164
327.51	0.6464316	6.773046
328.31	0.6578583	7.226385
329.12	0.7084501	7.790483
329.93	0.728352	7.548285
330.74	0.7524587	7.092627
331.55	0.812611	6.954575
332.36	0.8984776	6.770072
333.17	1.070872	6.592287
333.98	1.420561	7.23955
334.79	2.012204	8.002261
335.6	2.907831	8.607991
336.4	4.206606	9.706
337.21	6.480758	12.07899
338.02	9.471712	15.68976
338.83	13.33109	19.82396
339.64	17.63133	24.38128
340.45	21.20074	28.12628
341.26	24.44131	31.44011
342.07	28.20707	35.32006
342.87	31.19378	38.53473
343.68	31.78941	38.673
344.49	33.34522	39.43099
345.3	37.2816	43.94552
346.11	40.70937	47.87026
346.92	42.93426	50.36114
347.73	44.40656	51.94459
348.53	46.00866	53.99908
349.34	49.0863	57.48914
350.15	53.91148	63.64516
350.96	56.89348	66.53543
351.77	56.89806	65.99045
352.58	58.31949	68.33465
353.39	63.9713	75.36925
354.19	70.41914	82.6842
355	72.93186	84.98822
355.81	71.34166	82.27368
356.62	66.92346	76.245
357.43	63.09956	71.20543
358.24	62.88755	71.52112
359.04	71.37565	82.53605
359.85	81.75934	94.13227
360.66	82.47123	93.89225
361.47	81.63291	93.36303
362.28	86.42856	98.81896
363.08	91.42002	103.9314
363.89	94.47006	107.5505
364.7	99.66472	113.1283
365.51	108.962	123.7254
366.32	116.2505	130.5907
367.12	116.9634	130.238
367.93	115.3567	127.6903
368.74	117.6338	129.8514
369.55	122.6616	135.0178
370.36	123.7892	136.0977
371.16	122.5666	135.3397
371.97	119.3153	132.1283
372.78	112.7701	125.0874
373.59	106.9965	118.9323
374.39	107.4214	119.7758
375.2	115.6006	129.4394
376.01	126.1197	140.9111
376.82	137.8524	154.2112
377.63	150.5755	168.3264
378.43	153.1106	170.1443
379.24	145.7472	161.1594
380.05	143.4277	159.6603
380.86	142.4244	158.1371
381.66	129.0325	142.0666
382.47	110.5098	121.4468
383.28	103.5384	114.885
384.08	113.5876	127.1584
384.89	128.1127	143.0718
385.7	134.244	148.7589
386.51	135.9619	150.3284
387.31	137.353	151.2256
388.12	140.7465	155.1622
388.93	150.5379	166.8341
389.74	165.155	182.9293
390.54	176.7183	194.417
391.35	176.7808	192.1319
392.16	156.8316	167.8522
392.96	129.3715	139.199
393.77	126.9095	139.9845
394.58	152.1361	167.0258
395.38	167.7011	180.2544
396.19	156.7151	167.1841
397	152.985	166.4655
397.81	183.334	200.9712
398.61	225.0976	244.1236
399.42	251.4787	272.4253
400.23	265.0638	287.6208
401.03	274.8357	297.6467
401.84	282.0342	304.5486
402.65	284.0957	305.5449
403.45	282.7049	304.1926
404.26	281.4704	302.0708
405.07	280.1138	299.9387
405.87	278.8196	298.5894
406.68	280.3877	300.1606
407.49	288.0662	307.5113
408.29	298.5618	316.2351
409.1	301.7958	317.9774
409.9	299.2825	316.094
410.71	304.4572	322.6495
411.52	317.7381	335.4559
412.32	326.7985	343.8273
413.13	329.1534	346.0482
413.94	330.5986	347.6571
414.74	333.1965	349.7362
415.55	336.5476	352.989
416.35	338.3829	354.5879
417.16	336.192	351.94
417.97	333.0391	349.5552
418.77	332.8372	351.1744
419.58	335.9963	356.5408
420.38	342.1593	365.1025
421.19	346.4912	370.9204
422	344.5469	370.5658
422.8	340.257	367.5721
423.61	340.3898	369.2115
424.41	343.3625	372.0811
425.22	344.1837	373.1276
426.03	342.0188	370.9176
426.83	338.719	366.939
427.64	334.5605	360.4452
428.44	325.6663	349.0099
429.25	308.586	331.2515
430.05	293.1771	318.8449
430.86	298.5898	327.1199
431.66	324.1501	351.8229
432.47	348.9703	374.1741
433.28	358.1794	384.7242
434.08	361.4455	390.3901
434.89	370.9053	400.604
435.69	384.9346	412.6425
436.5	392.0539	417.6222
437.3	387.0147	413.164
438.11	378.3852	407.0077
438.91	376.885	407.2362
439.72	384.2593	414.7139
440.52	397.0723	427.4605
441.33	410.129	441.3982
442.13	421.1991	452.6064
442.94	428.2248	459.4713
443.74	431.1171	461.8859
444.55	430.3191	460.8315
445.35	428.1768	457.9785
446.16	430.5343	459.699
446.96	438.7648	467.312
447.77	449.4565	477.1063
448.57	458.0578	486.7532
449.38	466.2155	496.7708
450.18	474.5689	504.5448
450.99	478.0717	506.7655
451.79	472.4334	500.7551
452.6	463.0866	491.7438
453.4	458.4386	488.3735
454.2	460.4125	489.4915
455.01	467.259	494.6121
455.81	474.6463	499.2473
456.62	480.3706	501.9522
457.42	482.5122	502.0227
458.23	481.3191	499.498
459.03	480.6826	498.8031
459.83	483.7796	501.1491
460.64	489.9373	506.1585
461.44	496.3739	510.8529
462.25	500.1533	513.3297
463.05	499.4487	511.0147
463.86	496.0967	506.8726
464.66	493.0339	502.6434
465.46	490.7333	500.2127
466.27	489.8396	499.5885
467.07	491.053	500.365
467.87	493.6016	502.7041
468.68	496.0274	504.0375
469.48	496.5917	505.238
470.29	497.8469	506.8742
471.09	502.8604	511.1478
471.89	509.6727	516.8333
472.7	515.9784	522.1983
473.5	520.522	525.8441
474.3	523.1953	529.0752
475.11	525.0334	530.8702
475.91	527.0575	533.3601
476.71	530.5162	536.7942
477.52	535.5807	541.7469
478.32	540.5766	546.058
479.12	543.8901	549.6984
479.93	545.7565	552.0093
480.73	547.8565	554.0524
481.53	548.5773	554.2955
482.34	547.0663	552.3405
483.14	542.4044	547.4106
483.94	532.1649	536.6635
484.75	513.8116	520.6609
485.55	494.1322	505.9468
486.35	484.2906	498.7656
487.16	487.5929	502.8008
487.96	501.4401	513.6881
488.76	517.7808	526.1619
489.56	528.3519	535.2932
490.37	531.2315	539.3386
491.17	529.4404	539.3852
491.97	526.4569	539.0071
492.77	526.5919	540.7409
493.58	531.6354	545.53
494.38	537.1961	550.9339
495.18	540.1433	554.461
495.98	541.1179	555.2302
496.79	538.3712	553.2807
497.59	534.1818	549.4957
498.39	530.0686	545.26
499.19	524.6191	540.0384
500	518.7603	518.7603
500.8	514.3614	514.3614
501.6	512.6067	512.6067
502.4	514.403	514.403
503.2	518.1229	518.1229
504.01	523.3985	523.3985
504.81	529.0578	529.0578
505.61	532.8031	532.8031
506.41	533.2094	533.2094
507.21	530.7859	530.7859
508.02	527.9704	527.9704
508.82	526.614	526.614
509.62	527.0553	527.0553
510.42	528.1008	528.1008
511.22	526.8946	526.8946
512.02	523.2149	523.2149
512.83	517.7656	517.7656
513.63	512.0582	512.0582
514.43	507.0101	507.0101
515.23	498.6044	498.6044
516.03	485.8003	485.8003
516.83	473.8277	473.8277
517.63	467.4071	467.4071
518.44	471.039	471.039
519.24	482.2388	482.2388
520.04	493.6693	493.6693
520.84	501.9251	501.9251
521.64	505.3181	505.3181
522.44	507.6133	507.6133
523.24	511.3003	511.3003
524.04	514.3723	514.3723
524.84	513.3121	513.3121
525.64	506.2512	506.2512
526.45	498.7888	498.7888
527.25	498.2219	498.2219
528.05	504.9507	504.9507
528.85	515.8326	515.8326
529.65	525.4916	525.4916
530.45	529.2339	529.2339
531.25	526.7921	526.7921
532.05	522.0584	522.0584
532.85	518.0366	518.0366
533.65	517.7843	517.7843
534.45	521.5438	521.5438
535.25	525.036	525.036
536.05	525.5266	525.5266
536.85	524.3595	524.3595
537.65	521.8624	521.8624
538.45	518.165	518.165
539.25	513.9865	513.9865
540.05	510.6783	510.6783
540.85	509.6726	509.6726
541.65	511.3722	511.3722
542.45	515.4367	515.4367
543.25	519.3831	519.3831
544.05	522.0685	522.0685
544.85	523.7116	523.7116
545.65	523.3026	523.3026
546.45	520.7434	520.7434
547.25	517.8688	517.8688
548.05	516.0925	516.0925
