     -7.00000   0.00230000
     -6.90000   0.00220316
     -6.80000   0.00211206
     -6.70000   0.00203247
     -6.60000   0.00197011
     -6.50000   0.00193075
     -6.40000   0.00192013
     -6.30000   0.00194399
     -6.20000   0.00200810
     -6.10000   0.00211818
     -6.00000   0.00228000
     -5.90000   0.00249991
     -5.80000   0.00278672
     -5.70000   0.00314985
     -5.60000   0.00359872
     -5.50000   0.00414275
     -5.40000   0.00479136
     -5.30000   0.00555397
     -5.20000   0.00644000
     -5.10000   0.00745887
     -5.00000   0.00862000
     -4.90000   0.00864782
     -4.80000   0.00865976
     -4.70000   0.00880454
     -4.60000   0.00923088
     -4.50000    0.0100875
     -4.40000    0.0115231
     -4.30000    0.0136865
     -4.20000    0.0167262
     -4.10000    0.0207912
     -4.00000    0.0260300
     -3.90000    0.0294394
     -3.80000    0.0335724
     -3.70000    0.0387306
     -3.60000    0.0452154
     -3.50000    0.0533285
     -3.40000    0.0633713
     -3.30000    0.0756453
     -3.20000    0.0904521
     -3.10000     0.108093
     -3.00000     0.128870
     -2.90000     0.153150
     -2.80000     0.180682
     -2.70000     0.211049
     -2.60000     0.243832
     -2.50000     0.278614
     -2.40000     0.314978
     -2.30000     0.352506
     -2.20000     0.390781
     -2.10000     0.429385
     -2.00000     0.467900
     -1.90000     0.506488
     -1.80000     0.545861
     -1.70000     0.585563
     -1.60000     0.625138
     -1.50000     0.664129
     -1.40000     0.702079
     -1.30000     0.738533
     -1.20000     0.773034
     -1.10000     0.805125
     -1.00000     0.834350
    -0.900000     0.863329
    -0.800000     0.890107
    -0.700000     0.914476
    -0.600000     0.936226
    -0.500000     0.955148
    -0.400000     0.971031
    -0.300000     0.983668
    -0.200000     0.992848
   -0.0999999     0.998362
      0.00000      1.00000
    0.0999999      1.00133
     0.200000     0.998836
     0.300000     0.992676
     0.400000     0.983008
     0.500000     0.969989
     0.600000     0.953777
     0.700000     0.934530
     0.800000     0.912404
     0.900000     0.887558
      1.00000     0.860150
      1.10000     0.831085
      1.20000     0.798679
      1.30000     0.763553
      1.40000     0.726327
      1.50000     0.687621
      1.60000     0.648056
      1.70000     0.608252
      1.80000     0.568829
      1.90000     0.530409
      2.00000     0.493610
      2.10000     0.459750
      2.20000     0.426753
      2.30000     0.394758
      2.40000     0.363904
      2.50000     0.334330
      2.60000     0.306176
      2.70000     0.279582
      2.80000     0.254686
      2.90000     0.231629
      3.00000     0.210550
      3.10000     0.190409
      3.20000     0.172256
      3.30000     0.155940
      3.40000     0.141315
      3.50000     0.128229
      3.60000     0.116533
      3.70000     0.106080
      3.80000    0.0967196
      3.90000    0.0883026
      4.00000    0.0806800
      4.10000    0.0720069
      4.20000    0.0643703
      4.30000    0.0576771
      4.40000    0.0518347
      4.50000    0.0467500
      4.60000    0.0423301
      4.70000    0.0384820
      4.80000    0.0351130
      4.90000    0.0321299
      5.00000    0.0294400
      5.10000    0.0260868
      5.20000    0.0231585
      5.30000    0.0206162
      5.40000    0.0184211
      5.50000    0.0165345
      5.60000    0.0149175
      5.70000    0.0135314
      5.80000    0.0123373
      5.90000    0.0112964
      6.00000    0.0103700
      6.10000   0.00952442
      6.20000   0.00874693
      6.30000   0.00802994
      6.40000   0.00736591
      6.50000   0.00674725
      6.60000   0.00616641
      6.70000   0.00561584
      6.80000   0.00508795
      6.90000   0.00457520
      7.00000   0.00407000
