% hyscan_SZA_86_LUT.asc 
% dEl and dAz are moves relative to solar position. 
% dEl and dAz are incremental moves from current 4STAR position. 
% This is for CCW leg.  For CW, multiply dAz and ddAz by -1 
SA , El, dEl, dAz, ddEl, ddAz 
10.0, 4.0, 0.0, 10.0, 0.0, 10.0 
7.0, 4.0, 0.0, 7.0, 0.0, -3.0 
5.0, 4.0, 0.0, 5.0, 0.0, -2.0 
3.5, 4.0, 0.0, 3.5, 0.0, -1.5 
3.0, 4.0, 0.0, -3.0, 0.0, -6.5 
3.5, 4.0, 0.0, -3.5, 0.0, -0.5 
4.0, 4.0, 0.0, -4.0, -0.0, -0.5 
5.0, 4.0, 0.0, -5.0, 0.0, -1.0 
6.0, 4.0, 0.0, -6.0, 0.0, -1.0 
7.0, 4.0, 0.0, -7.0, 0.0, -1.0 
8.0, 4.0, 0.0, -8.0, 0.0, -1.0 
10.0, 4.0, 0.0, -10.0, 0.0, -2.0 
12.0, 4.0, 0.0, -12.0, 0.0, -2.0 
14.0, 4.0, 0.0, -14.0, 0.0, -2.0 
16.0, 4.0, 0.0, -16.0, 0.0, -2.0 
18.0, 4.0, 0.0, -18.0, 0.0, -2.0 
20.0, 4.0, 0.0, -20.0, 0.0, -2.0 
24.9, 4.0, 0.0, -25.0, 0.0, -5.0 
29.9, 4.0, 0.0, -30.0, 0.0, -5.0 
34.9, 4.0, 0.0, -35.0, 0.0, -5.0 
39.9, 4.0, 0.0, -40.0, 0.0, -5.0 
44.9, 4.0, 0.0, -45.0, 0.0, -5.0 
50.1, 4.0, 0.0, -50.3, 0.0, -5.3 
60.1, 4.0, 0.0, -60.3, -0.0, -10.0 
70.1, 4.0, 0.0, -70.3, 0.0, -10.0 
80.0, 4.0, 0.0, -80.3, 0.0, -10.0 
90.0, 4.0, 0.0, -90.3, 0.0, -10.0 
99.9, 4.0, 0.0, -100.3, 0.0, -10.0 
120.0, 4.0, 0.0, -120.5, 0.0, -20.3 
140.0, 4.0, 0.0, -140.8, 0.0, -20.3 
160.1, 4.0, 0.0, -161.8, 0.0, -21.0 
172.0, 4.0, 0.0, -180.0, 0.0, -18.3 
