% hyscan_SZA_77p5_LUT.asc 
% dEl and dAz are moves relative to solar position. 
% dEl and dAz are incremental moves from current 4STAR position. 
% This is for CCW leg.  For CW, multiply dAz and ddAz by -1 
SA , El, dEl, dAz, ddEl, ddAz 
10.0, 12.5, 0.0, 10.3, 0.0, 10.3 
7.1, 12.5, 0.0, 7.3, 0.0, -3.0 
4.9, 12.5, 0.0, 5.0, 0.0, -2.3 
3.4, 12.5, 0.0, 3.5, 0.0, -1.5 
2.9, 12.5, 0.0, -3.0, 0.0, -6.5 
3.4, 12.5, 0.0, -3.5, 0.0, -0.5 
3.9, 12.5, 0.0, -4.0, -0.0, -0.5 
4.9, 12.5, 0.0, -5.0, 0.0, -1.0 
6.1, 12.5, 0.0, -6.3, 0.0, -1.3 
7.1, 12.5, 0.0, -7.3, 0.0, -1.0 
8.1, 12.5, 0.0, -8.3, 0.0, -1.0 
10.0, 12.5, 0.0, -10.3, 0.0, -2.0 
12.0, 12.5, 0.0, -12.3, 0.0, -2.0 
13.9, 12.5, 0.0, -14.3, 0.0, -2.0 
16.1, 12.5, 0.0, -16.5, 0.0, -2.3 
18.1, 12.5, 0.0, -18.5, -0.0, -2.0 
20.0, 12.5, 0.0, -20.5, 0.0, -2.0 
24.9, 12.5, 0.0, -25.5, 0.0, -5.0 
30.0, 12.5, 0.0, -30.8, 0.0, -5.3 
35.1, 12.5, 0.0, -36.0, 0.0, -5.3 
40.0, 12.5, 0.0, -41.0, 0.0, -5.0 
45.1, 12.5, 0.0, -46.3, 0.0, -5.3 
50.0, 12.5, 0.0, -51.3, 0.0, -5.0 
59.9, 12.5, 0.0, -61.5, 0.0, -10.3 
70.0, 12.5, 0.0, -72.0, 0.0, -10.5 
79.9, 12.5, 0.0, -82.3, 0.0, -10.3 
89.9, 12.5, 0.0, -92.8, 0.0, -10.5 
100.1, 12.5, 0.0, -103.5, 0.0, -10.8 
120.0, 12.5, 0.0, -125.0, 0.0, -21.5 
140.0, 12.5, 0.0, -148.5, 0.0, -23.5 
155.0, 12.5, 0.0, -180.0, 0.0, -31.5 
NaN, NaN, NaN, NaN, NaN, NaN 
