% hyscan_SZA_83_LUT.asc 
% dEl and dAz are moves relative to solar position. 
% dEl and dAz are incremental moves from current 4STAR position. 
% This is for CCW leg.  For CW, multiply dAz and ddAz by -1 
SA , El, dEl, dAz, ddEl, ddAz 
9.9, 7.0, 0.0, 10.0, 0.0, 10.0 
6.9, 7.0, 0.0, 7.0, 0.0, -3.0 
5.0, 7.0, 0.0, 5.0, 0.0, -2.0 
3.5, 7.0, 0.0, 3.5, 0.0, -1.5 
3.0, 7.0, 0.0, -3.0, 0.0, -6.5 
3.5, 7.0, 0.0, -3.5, 0.0, -0.5 
4.0, 7.0, 0.0, -4.0, 0.0, -0.5 
5.0, 7.0, 0.0, -5.0, 0.0, -1.0 
6.0, 7.0, -0.0, -6.0, -0.0, -1.0 
6.9, 7.0, -0.0, -7.0, 0.0, -1.0 
7.9, 7.0, -0.0, -8.0, 0.0, -1.0 
9.9, 7.0, -0.0, -10.0, 0.0, -2.0 
11.9, 7.0, -0.0, -12.0, 0.0, -2.0 
13.9, 7.0, -0.0, -14.0, 0.0, -2.0 
15.9, 7.0, 0.0, -16.0, 0.0, -2.0 
18.1, 7.0, -0.0, -18.3, -0.0, -2.3 
20.1, 7.0, -0.0, -20.3, 0.0, -2.0 
25.1, 7.0, 0.0, -25.3, 0.0, -5.0 
30.0, 7.0, 0.0, -30.3, 0.0, -5.0 
35.0, 7.0, 0.0, -35.3, 0.0, -5.0 
39.9, 7.0, 0.0, -40.3, 0.0, -5.0 
44.9, 7.0, 0.0, -45.3, 0.0, -5.0 
50.1, 7.0, 0.0, -50.5, 0.0, -5.3 
60.0, 7.0, 0.0, -60.5, -0.0, -10.0 
69.9, 7.0, 0.0, -70.5, 0.0, -10.0 
80.0, 7.0, 0.0, -80.8, 0.0, -10.3 
89.9, 7.0, 0.0, -90.8, -0.0, -10.0 
100.0, 7.0, 0.0, -101.0, 0.0, -10.3 
120.0, 7.0, 0.0, -121.5, 0.0, -20.5 
140.1, 7.0, 0.0, -142.5, 0.0, -21.0 
160.0, 7.0, 0.0, -165.8, 0.0, -23.3 
166.0, 7.0, 0.0, -180.0, 0.0, -14.3 
