% hyscan_SZA_85_LUT.asc 
% dEl and dAz are moves relative to solar position. 
% dEl and dAz are incremental moves from current 4STAR position. 
% This is for CCW leg.  For CW, multiply dAz and ddAz by -1 
SA , El, dEl, dAz, ddEl, ddAz 
10.0, 5.0, -0.0, 10.0, -0.0, 10.0 
7.0, 5.0, 0.0, 7.0, 0.0, -3.0 
5.0, 5.0, 0.0, 5.0, 0.0, -2.0 
3.5, 5.0, 0.0, 3.5, 0.0, -1.5 
3.0, 5.0, 0.0, -3.0, 0.0, -6.5 
3.5, 5.0, 0.0, -3.5, 0.0, -0.5 
4.0, 5.0, -0.0, -4.0, -0.0, -0.5 
5.0, 5.0, -0.0, -5.0, 0.0, -1.0 
6.0, 5.0, -0.0, -6.0, 0.0, -1.0 
7.0, 5.0, -0.0, -7.0, 0.0, -1.0 
8.0, 5.0, -0.0, -8.0, 0.0, -1.0 
10.0, 5.0, -0.0, -10.0, 0.0, -2.0 
12.0, 5.0, -0.0, -12.0, -0.0, -2.0 
13.9, 5.0, -0.0, -14.0, 0.0, -2.0 
15.9, 5.0, -0.0, -16.0, 0.0, -2.0 
17.9, 5.0, -0.0, -18.0, 0.0, -2.0 
19.9, 5.0, -0.0, -20.0, 0.0, -2.0 
24.9, 5.0, -0.0, -25.0, 0.0, -5.0 
29.9, 5.0, -0.0, -30.0, 0.0, -5.0 
35.1, 5.0, -0.0, -35.3, -0.0, -5.3 
40.1, 5.0, -0.0, -40.3, 0.0, -5.0 
45.1, 5.0, -0.0, -45.3, 0.0, -5.0 
50.0, 5.0, -0.0, -50.3, 0.0, -5.0 
60.0, 5.0, -0.0, -60.3, 0.0, -10.0 
69.9, 5.0, -0.0, -70.3, 0.0, -10.0 
79.9, 5.0, -0.0, -80.3, 0.0, -10.0 
90.1, 5.0, -0.0, -90.5, 0.0, -10.3 
100.0, 5.0, -0.0, -100.5, 0.0, -10.0 
120.0, 5.0, -0.0, -120.8, 0.0, -20.3 
140.0, 5.0, -0.0, -141.3, 0.0, -20.5 
160.1, 5.0, -0.0, -162.8, 0.0, -21.5 
170.0, 5.0, 0.0, -180.0, 0.0, -17.3 
