% hyscan_SZA_63p5_LUT.asc 
% dEl and dAz are moves relative to solar position. 
% dEl and dAz are incremental moves from current 4STAR position. 
% This is for CCW leg.  For CW, multiply dAz and ddAz by -1 
SA , El, dEl, dAz, ddEl, ddAz 
10.0, 26.1, -0.4, 11.1, -0.4, 11.1 
7.0, 26.3, -0.2, 7.8, 0.2, -3.3 
5.0, 26.4, -0.1, 5.6, 0.1, -2.2 
3.5, 26.4, -0.1, 3.9, 0.1, -1.7 
3.0, 26.5, -0.0, -3.4, 0.0, -7.3 
3.5, 26.4, -0.1, -3.9, -0.0, -0.6 
4.0, 26.4, -0.1, -4.5, -0.0, -0.6 
5.0, 26.4, -0.1, -5.6, -0.0, -1.1 
6.0, 26.3, -0.2, -6.7, -0.0, -1.1 
7.0, 26.3, -0.2, -7.8, -0.1, -1.1 
8.0, 26.2, -0.3, -8.9, -0.1, -1.1 
10.0, 26.1, -0.4, -11.1, -0.2, -2.2 
12.0, 25.9, -0.6, -13.4, -0.2, -2.2 
14.0, 25.7, -0.8, -15.6, -0.2, -2.2 
16.0, 25.4, -1.1, -17.8, -0.3, -2.2 
18.0, 25.1, -1.4, -20.0, -0.3, -2.2 
20.0, 24.8, -1.7, -22.1, -0.3, -2.2 
25.0, 23.9, -2.6, -27.5, -0.9, -5.4 
30.0, 22.7, -3.8, -32.8, -1.1, -5.3 
35.0, 21.4, -5.1, -38.0, -1.3, -5.2 
40.0, 20.0, -6.5, -43.2, -1.5, -5.1 
45.0, 18.4, -8.1, -48.2, -1.6, -5.0 
50.0, 16.7, -9.8, -53.1, -1.7, -4.9 
60.0, 12.9, -13.6, -62.7, -3.8, -9.6 
70.1, 12.9, -13.6, -73.9, 0.0, -11.3 
80.0, 12.9, -13.6, -85.2, 0.0, -11.3 
90.1, 12.9, -13.6, -96.7, 0.0, -11.5 
99.9, 12.9, -13.6, -108.2, 0.0, -11.5 
120.0, 12.9, -13.6, -133.4, 0.0, -25.3 
140.0, 12.9, -13.6, -172.9, -0.0, -39.5 
140.6, 12.9, -13.6, -180.0, 0.0, -7.1 
NaN, NaN, NaN, NaN, NaN, NaN 
