% hyscan_SZA_87p5_LUT.asc 
% dEl and dAz are moves relative to solar position. 
% dEl and dAz are incremental moves from current 4STAR position. 
% This is for CCW leg.  For CW, multiply dAz and ddAz by -1 
SA , El, dEl, dAz, ddEl, ddAz 
10.0, 2.5, 0.0, 10.0, 0.0, 10.0 
7.0, 2.5, 0.0, 7.0, 0.0, -3.0 
5.0, 2.5, 0.0, 5.0, 0.0, -2.0 
3.5, 2.5, 0.0, 3.5, 0.0, -1.5 
3.0, 2.5, 0.0, -3.0, 0.0, -6.5 
3.5, 2.5, 0.0, -3.5, 0.0, -0.5 
4.0, 2.5, 0.0, -4.0, -0.0, -0.5 
5.0, 2.5, 0.0, -5.0, 0.0, -1.0 
6.0, 2.5, 0.0, -6.0, 0.0, -1.0 
7.0, 2.5, 0.0, -7.0, 0.0, -1.0 
8.0, 2.5, 0.0, -8.0, 0.0, -1.0 
10.0, 2.5, 0.0, -10.0, 0.0, -2.0 
12.0, 2.5, 0.0, -12.0, 0.0, -2.0 
14.0, 2.5, 0.0, -14.0, 0.0, -2.0 
16.0, 2.5, 0.0, -16.0, 0.0, -2.0 
18.0, 2.5, 0.0, -18.0, 0.0, -2.0 
20.0, 2.5, 0.0, -20.0, 0.0, -2.0 
25.0, 2.5, 0.0, -25.0, 0.0, -5.0 
30.0, 2.5, 0.0, -30.0, 0.0, -5.0 
35.0, 2.5, 0.0, -35.0, 0.0, -5.0 
40.0, 2.5, 0.0, -40.0, 0.0, -5.0 
45.0, 2.5, 0.0, -45.0, 0.0, -5.0 
49.9, 2.5, 0.0, -50.0, 0.0, -5.0 
59.9, 2.5, 0.0, -60.0, 0.0, -10.0 
69.9, 2.5, 0.0, -70.0, -0.0, -10.0 
79.9, 2.5, 0.0, -80.0, 0.0, -10.0 
89.9, 2.5, 0.0, -90.0, 0.0, -10.0 
100.1, 2.5, 0.0, -100.3, 0.0, -10.3 
120.1, 2.5, 0.0, -120.3, 0.0, -20.0 
139.9, 2.5, 0.0, -140.3, 0.0, -20.0 
160.1, 2.5, 0.0, -160.8, 0.0, -20.5 
175.0, 2.5, 0.0, -180.0, 0.0, -19.3 
