% hyscan_SZA_73_LUT.asc 
% dEl and dAz are moves relative to solar position. 
% dEl and dAz are incremental moves from current 4STAR position. 
% This is for CCW leg.  For CW, multiply dAz and ddAz by -1 
SA , El, dEl, dAz, ddEl, ddAz 
10.0, 16.7, -0.3, 10.4, -0.3, 10.4 
7.0, 16.9, -0.1, 7.3, 0.1, -3.1 
5.0, 16.9, -0.1, 5.2, 0.1, -2.1 
3.5, 17.0, -0.0, 3.7, 0.0, -1.6 
3.0, 17.0, -0.0, -3.1, 0.0, -6.8 
3.5, 17.0, -0.0, -3.7, -0.0, -0.5 
4.0, 17.0, -0.0, -4.2, -0.0, -0.5 
5.0, 16.9, -0.1, -5.2, -0.0, -1.0 
6.0, 16.9, -0.1, -6.3, -0.0, -1.0 
7.0, 16.9, -0.1, -7.3, -0.0, -1.0 
8.0, 16.8, -0.2, -8.4, -0.0, -1.0 
10.0, 16.7, -0.3, -10.4, -0.1, -2.1 
12.0, 16.6, -0.4, -12.5, -0.1, -2.1 
14.0, 16.5, -0.5, -14.6, -0.1, -2.1 
16.0, 16.3, -0.7, -16.7, -0.2, -2.1 
18.0, 16.1, -0.9, -18.8, -0.2, -2.1 
20.0, 15.9, -1.1, -20.8, -0.2, -2.1 
25.0, 15.4, -1.6, -26.0, -0.6, -5.2 
30.0, 14.7, -2.3, -31.1, -0.7, -5.1 
35.0, 14.7, -2.3, -36.4, 0.0, -5.3 
40.0, 14.7, -2.3, -41.6, 0.0, -5.3 
45.0, 14.7, -2.3, -46.9, 0.0, -5.3 
50.1, 14.7, -2.3, -52.1, 0.0, -5.3 
60.0, 14.7, -2.3, -62.6, 0.0, -10.5 
70.0, 14.7, -2.3, -73.1, 0.0, -10.5 
80.0, 14.7, -2.3, -83.9, 0.0, -10.8 
90.0, 14.7, -2.3, -94.6, 0.0, -10.8 
100.1, 14.7, -2.3, -105.6, 0.0, -11.0 
120.0, 14.7, -2.3, -128.4, 0.0, -22.8 
139.9, 14.7, -2.3, -155.1, 0.0, -26.8 
148.3, 14.7, -2.3, -180.0, 0.0, -24.9 
NaN, NaN, NaN, NaN, NaN, NaN 
