% hyscan_SZA_75_LUT.asc 
% dEl and dAz are moves relative to solar position. 
% dEl and dAz are incremental moves from current 4STAR position. 
% This is for CCW leg.  For CW, multiply dAz and ddAz by -1 
SA , El, dEl, dAz, ddEl, ddAz 
9.9, 15.0, -0.0, 10.3, -0.0, 10.3 
7.0, 15.0, -0.0, 7.3, 0.0, -3.0 
5.1, 15.0, -0.0, 5.3, 0.0, -2.0 
3.4, 15.0, -0.0, 3.5, 0.0, -1.8 
2.9, 15.0, -0.0, -3.0, 0.0, -6.5 
3.4, 15.0, -0.0, -3.5, 0.0, -0.5 
4.1, 15.0, -0.0, -4.3, 0.0, -0.8 
5.1, 15.0, -0.0, -5.3, 0.0, -1.0 
6.0, 15.0, -0.0, -6.3, -0.0, -1.0 
7.0, 15.0, -0.0, -7.3, 0.0, -1.0 
8.0, 15.0, -0.0, -8.3, 0.0, -1.0 
9.9, 15.0, -0.0, -10.3, 0.0, -2.0 
12.1, 15.0, -0.0, -12.5, 0.0, -2.3 
14.0, 15.0, -0.0, -14.5, 0.0, -2.0 
15.9, 15.0, -0.0, -16.5, 0.0, -2.0 
18.1, 15.0, -0.0, -18.8, 0.0, -2.3 
20.0, 15.0, -0.0, -20.8, 0.0, -2.0 
25.1, 15.0, -0.0, -26.0, 0.0, -5.3 
29.9, 15.0, -0.0, -31.0, 0.0, -5.0 
35.0, 15.0, -0.0, -36.3, 0.0, -5.3 
40.0, 15.0, -0.0, -41.5, 0.0, -5.3 
45.1, 15.0, -0.0, -46.8, 0.0, -5.3 
50.1, 15.0, -0.0, -52.0, 0.0, -5.3 
59.9, 15.0, -0.0, -62.3, 0.0, -10.3 
69.9, 15.0, -0.0, -72.8, 0.0, -10.5 
80.1, 15.0, 0.0, -83.5, 0.0, -10.8 
89.9, 15.0, 0.0, -94.0, 0.0, -10.5 
100.0, 15.0, 0.0, -105.0, 0.0, -11.0 
120.1, 15.0, -0.0, -127.5, -0.0, -22.5 
140.0, 15.0, -0.0, -153.3, 0.0, -25.8 
150.0, 15.0, -0.0, -180.0, 0.0, -26.8 
NaN, NaN, NaN, NaN, NaN, NaN 
