% hyscan_SZA_82p5_LUT.asc 
% dEl and dAz are moves relative to solar position. 
% dEl and dAz are incremental moves from current 4STAR position. 
% This is for CCW leg.  For CW, multiply dAz and ddAz by -1 
SA , El, dEl, dAz, ddEl, ddAz 
9.9, 7.5, -0.0, 10.0, -0.0, 10.0 
6.9, 7.5, 0.0, 7.0, 0.0, -3.0 
5.0, 7.5, 0.0, 5.0, 0.0, -2.0 
3.5, 7.5, 0.0, 3.5, 0.0, -1.5 
3.0, 7.5, 0.0, -3.0, 0.0, -6.5 
3.5, 7.5, 0.0, -3.5, 0.0, -0.5 
4.0, 7.5, 0.0, -4.0, 0.0, -0.5 
5.0, 7.5, 0.0, -5.0, 0.0, -1.0 
5.9, 7.5, 0.0, -6.0, 0.0, -1.0 
6.9, 7.5, 0.0, -7.0, 0.0, -1.0 
7.9, 7.5, 0.0, -8.0, 0.0, -1.0 
9.9, 7.5, 0.0, -10.0, 0.0, -2.0 
11.9, 7.5, 0.0, -12.0, 0.0, -2.0 
13.9, 7.5, 0.0, -14.0, 0.0, -2.0 
16.1, 7.5, 0.0, -16.3, 0.0, -2.3 
18.1, 7.5, 0.0, -18.3, 0.0, -2.0 
20.1, 7.5, 0.0, -20.3, 0.0, -2.0 
25.0, 7.5, 0.0, -25.3, 0.0, -5.0 
30.0, 7.5, 0.0, -30.3, 0.0, -5.0 
34.9, 7.5, 0.0, -35.3, 0.0, -5.0 
39.9, 7.5, 0.0, -40.3, 0.0, -5.0 
45.1, 7.5, 0.0, -45.5, 0.0, -5.3 
50.0, 7.5, 0.0, -50.5, 0.0, -5.0 
59.9, 7.5, 0.0, -60.5, 0.0, -10.0 
70.1, 7.5, 0.0, -70.8, 0.0, -10.3 
79.9, 7.5, 0.0, -80.8, 0.0, -10.0 
90.0, 7.5, 0.0, -91.0, 0.0, -10.3 
100.1, 7.5, 0.0, -101.3, 0.0, -10.3 
120.0, 7.5, 0.0, -121.8, 0.0, -20.5 
139.9, 7.5, 0.0, -142.8, 0.0, -21.0 
160.0, 7.5, 0.0, -166.8, 0.0, -24.0 
165.0, 7.5, 0.0, -180.0, -0.0, -13.3 
