% hyscan_SZA_78p5_LUT.asc 
% dEl and dAz are moves relative to solar position. 
% dEl and dAz are incremental moves from current 4STAR position. 
% This is for CCW leg.  For CW, multiply dAz and ddAz by -1 
SA , El, dEl, dAz, ddEl, ddAz 
10.0, 11.5, 0.0, 10.3, 0.0, 10.3 
7.1, 11.5, 0.0, 7.3, 0.0, -3.0 
4.9, 11.5, 0.0, 5.0, 0.0, -2.3 
3.4, 11.5, 0.0, 3.5, 0.0, -1.5 
2.9, 11.5, 0.0, -3.0, 0.0, -6.5 
3.4, 11.5, 0.0, -3.5, 0.0, -0.5 
3.9, 11.5, 0.0, -4.0, -0.0, -0.5 
4.9, 11.5, 0.0, -5.0, 0.0, -1.0 
5.9, 11.5, 0.0, -6.0, 0.0, -1.0 
7.1, 11.5, 0.0, -7.3, 0.0, -1.3 
8.1, 11.5, 0.0, -8.3, 0.0, -1.0 
10.0, 11.5, 0.0, -10.3, 0.0, -2.0 
12.0, 11.5, 0.0, -12.3, 0.0, -2.0 
14.0, 11.5, 0.0, -14.3, 0.0, -2.0 
15.9, 11.5, 0.0, -16.3, -0.0, -2.0 
17.9, 11.5, 0.0, -18.3, 0.0, -2.0 
20.1, 11.5, 0.0, -20.5, 0.0, -2.3 
25.0, 11.5, 0.0, -25.5, 0.0, -5.0 
30.1, 11.5, 0.0, -30.8, 0.0, -5.3 
35.0, 11.5, 0.0, -35.8, 0.0, -5.0 
39.9, 11.5, 0.0, -40.8, 0.0, -5.0 
45.0, 11.5, 0.0, -46.0, 0.0, -5.3 
49.9, 11.5, 0.0, -51.0, 0.0, -5.0 
59.9, 11.5, 0.0, -61.3, 0.0, -10.3 
70.1, 11.5, 0.0, -71.8, 0.0, -10.5 
80.0, 11.5, 0.0, -82.0, 0.0, -10.3 
89.9, 11.5, 0.0, -92.3, 0.0, -10.3 
99.9, 11.5, 0.0, -102.8, 0.0, -10.5 
120.0, 11.5, 0.0, -124.3, 0.0, -21.5 
140.0, 11.5, 0.0, -147.0, 0.0, -22.8 
157.0, 11.5, 0.0, -180.0, 0.0, -33.0 
NaN, NaN, NaN, NaN, NaN, NaN 
