% hyscan_SZA_70p5_LUT.asc 
% dEl and dAz are moves relative to solar position. 
% dEl and dAz are incremental moves from current 4STAR position. 
% This is for CCW leg.  For CW, multiply dAz and ddAz by -1 
SA , El, dEl, dAz, ddEl, ddAz 
10.0, 19.2, -0.3, 10.6, -0.3, 10.6 
7.0, 19.3, -0.2, 7.4, 0.2, -3.2 
5.0, 19.4, -0.1, 5.3, 0.1, -2.1 
3.5, 19.5, -0.0, 3.7, 0.0, -1.6 
3.0, 19.5, -0.0, -3.2, 0.0, -6.9 
3.5, 19.5, -0.0, -3.7, -0.0, -0.5 
4.0, 19.5, -0.0, -4.2, -0.0, -0.5 
5.0, 19.4, -0.1, -5.3, -0.0, -1.1 
6.0, 19.4, -0.1, -6.4, -0.0, -1.1 
7.0, 19.3, -0.2, -7.4, -0.0, -1.1 
8.0, 19.3, -0.2, -8.5, -0.0, -1.1 
10.0, 19.2, -0.3, -10.6, -0.1, -2.1 
12.0, 19.1, -0.4, -12.7, -0.1, -2.1 
14.0, 18.9, -0.6, -14.8, -0.2, -2.1 
16.0, 18.7, -0.8, -16.9, -0.2, -2.1 
18.0, 18.5, -1.0, -19.0, -0.2, -2.1 
20.0, 18.3, -1.2, -21.1, -0.2, -2.1 
25.0, 17.6, -1.9, -26.3, -0.7, -5.2 
30.0, 16.8, -2.7, -31.5, -0.8, -5.2 
35.0, 15.9, -3.6, -36.6, -0.9, -5.1 
40.0, 14.8, -4.7, -41.7, -1.1, -5.1 
44.9, 14.8, -4.7, -46.9, 0.0, -5.3 
49.9, 14.8, -4.7, -52.2, 0.0, -5.3 
60.0, 14.8, -4.7, -62.9, 0.0, -10.8 
70.0, 14.8, -4.7, -73.7, 0.0, -10.7 
80.0, 14.8, -4.7, -84.4, 0.0, -10.8 
90.0, 14.8, -4.7, -95.4, 0.0, -11.0 
99.9, 14.8, -4.7, -106.4, 0.0, -11.0 
120.0, 14.8, -4.7, -129.9, 0.0, -23.5 
140.0, 14.8, -4.7, -159.2, 0.0, -29.3 
145.7, 14.8, -4.7, -180.0, 0.0, -20.8 
NaN, NaN, NaN, NaN, NaN, NaN 
