% hyscan_SZA_76_LUT.asc 
% dEl and dAz are moves relative to solar position. 
% dEl and dAz are incremental moves from current 4STAR position. 
% This is for CCW leg.  For CW, multiply dAz and ddAz by -1 
SA , El, dEl, dAz, ddEl, ddAz 
9.9, 14.0, 0.0, 10.3, 0.0, 10.3 
7.0, 14.0, 0.0, 7.3, 0.0, -3.0 
5.1, 14.0, 0.0, 5.3, -0.0, -2.0 
3.4, 14.0, 0.0, 3.5, 0.0, -1.8 
2.9, 14.0, 0.0, -3.0, 0.0, -6.5 
3.4, 14.0, 0.0, -3.5, 0.0, -0.5 
3.9, 14.0, 0.0, -4.0, 0.0, -0.5 
5.1, 14.0, 0.0, -5.3, 0.0, -1.3 
6.1, 14.0, 0.0, -6.3, 0.0, -1.0 
7.0, 14.0, 0.0, -7.3, 0.0, -1.0 
8.0, 14.0, 0.0, -8.3, 0.0, -1.0 
9.9, 14.0, 0.0, -10.3, 0.0, -2.0 
11.9, 14.0, 0.0, -12.3, 0.0, -2.0 
14.1, 14.0, 0.0, -14.5, 0.0, -2.3 
16.0, 14.0, 0.0, -16.5, 0.0, -2.0 
17.9, 14.0, 0.0, -18.5, 0.0, -2.0 
19.9, 14.0, 0.0, -20.5, 0.0, -2.0 
25.0, 14.0, 0.0, -25.8, -0.0, -5.3 
30.1, 14.0, 0.0, -31.0, 0.0, -5.3 
34.9, 14.0, 0.0, -36.0, 0.0, -5.0 
40.0, 14.0, 0.0, -41.3, 0.0, -5.3 
45.0, 14.0, 0.0, -46.5, -0.0, -5.3 
50.1, 14.0, 0.0, -51.8, 0.0, -5.3 
60.0, 14.0, 0.0, -62.0, -0.0, -10.3 
70.0, 14.0, 0.0, -72.5, 0.0, -10.5 
80.0, 14.0, 0.0, -83.0, 0.0, -10.5 
89.9, 14.0, 0.0, -93.5, -0.0, -10.5 
100.0, 14.0, 0.0, -104.3, 0.0, -10.8 
120.1, 14.0, 0.0, -126.5, 0.0, -22.3 
140.1, 14.0, 0.0, -151.3, 0.0, -24.8 
152.0, 14.0, 0.0, -180.0, 0.0, -28.8 
NaN, NaN, NaN, NaN, NaN, NaN 
