% hyscan_SZA_85p5_LUT.asc 
% dEl and dAz are moves relative to solar position. 
% dEl and dAz are incremental moves from current 4STAR position. 
% This is for CCW leg.  For CW, multiply dAz and ddAz by -1 
SA , El, dEl, dAz, ddEl, ddAz 
10.0, 4.5, 0.0, 10.0, 0.0, 10.0 
7.0, 4.5, 0.0, 7.0, 0.0, -3.0 
5.0, 4.5, 0.0, 5.0, 0.0, -2.0 
3.5, 4.5, 0.0, 3.5, -0.0, -1.5 
3.0, 4.5, 0.0, -3.0, 0.0, -6.5 
3.5, 4.5, 0.0, -3.5, 0.0, -0.5 
4.0, 4.5, 0.0, -4.0, 0.0, -0.5 
5.0, 4.5, 0.0, -5.0, -0.0, -1.0 
6.0, 4.5, 0.0, -6.0, 0.0, -1.0 
7.0, 4.5, 0.0, -7.0, 0.0, -1.0 
8.0, 4.5, 0.0, -8.0, 0.0, -1.0 
10.0, 4.5, 0.0, -10.0, 0.0, -2.0 
12.0, 4.5, 0.0, -12.0, 0.0, -2.0 
14.0, 4.5, 0.0, -14.0, 0.0, -2.0 
16.0, 4.5, 0.0, -16.0, 0.0, -2.0 
17.9, 4.5, 0.0, -18.0, 0.0, -2.0 
19.9, 4.5, 0.0, -20.0, 0.0, -2.0 
24.9, 4.5, 0.0, -25.0, 0.0, -5.0 
29.9, 4.5, 0.0, -30.0, 0.0, -5.0 
34.9, 4.5, 0.0, -35.0, 0.0, -5.0 
40.1, 4.5, 0.0, -40.3, 0.0, -5.3 
45.1, 4.5, 0.0, -45.3, 0.0, -5.0 
50.1, 4.5, 0.0, -50.3, 0.0, -5.0 
60.0, 4.5, 0.0, -60.3, 0.0, -10.0 
70.0, 4.5, 0.0, -70.3, 0.0, -10.0 
80.0, 4.5, 0.0, -80.3, 0.0, -10.0 
89.9, 4.5, 0.0, -90.3, 0.0, -10.0 
100.1, 4.5, 0.0, -100.5, 0.0, -10.3 
119.9, 4.5, 0.0, -120.5, 0.0, -20.0 
140.0, 4.5, 0.0, -141.0, 0.0, -20.5 
159.9, 4.5, 0.0, -162.0, 0.0, -21.0 
171.0, 4.5, 0.0, -180.0, 0.0, -18.0 
