% hyscan_SZA_82_LUT.asc 
% dEl and dAz are moves relative to solar position. 
% dEl and dAz are incremental moves from current 4STAR position. 
% This is for CCW leg.  For CW, multiply dAz and ddAz by -1 
SA , El, dEl, dAz, ddEl, ddAz 
9.9, 8.0, -0.0, 10.0, -0.0, 10.0 
6.9, 8.0, 0.0, 7.0, 0.0, -3.0 
5.0, 8.0, 0.0, 5.0, 0.0, -2.0 
3.5, 8.0, 0.0, 3.5, 0.0, -1.5 
3.0, 8.0, 0.0, -3.0, 0.0, -6.5 
3.5, 8.0, 0.0, -3.5, 0.0, -0.5 
4.0, 8.0, 0.0, -4.0, 0.0, -0.5 
5.0, 8.0, 0.0, -5.0, 0.0, -1.0 
5.9, 8.0, 0.0, -6.0, 0.0, -1.0 
6.9, 8.0, 0.0, -7.0, 0.0, -1.0 
7.9, 8.0, -0.0, -8.0, -0.0, -1.0 
9.9, 8.0, 0.0, -10.0, 0.0, -2.0 
11.9, 8.0, 0.0, -12.0, 0.0, -2.0 
14.1, 8.0, 0.0, -14.3, 0.0, -2.3 
16.1, 8.0, 0.0, -16.3, 0.0, -2.0 
18.1, 8.0, 0.0, -18.3, 0.0, -2.0 
20.1, 8.0, 0.0, -20.3, 0.0, -2.0 
25.0, 8.0, 0.0, -25.3, 0.0, -5.0 
29.9, 8.0, 0.0, -30.3, 0.0, -5.0 
34.9, 8.0, 0.0, -35.3, 0.0, -5.0 
40.1, 8.0, 0.0, -40.5, 0.0, -5.3 
45.0, 8.0, 0.0, -45.5, 0.0, -5.0 
50.0, 8.0, 0.0, -50.5, 0.0, -5.0 
60.1, 8.0, 0.0, -60.8, 0.0, -10.3 
70.0, 8.0, 0.0, -70.8, -0.0, -10.0 
80.1, 8.0, 0.0, -81.0, 0.0, -10.3 
90.1, 8.0, 0.0, -91.3, 0.0, -10.3 
99.9, 8.0, 0.0, -101.3, 0.0, -10.0 
120.0, 8.0, 0.0, -122.0, 0.0, -20.8 
140.0, 8.0, 0.0, -143.3, 0.0, -21.3 
160.0, 8.0, 0.0, -168.0, 0.0, -24.8 
164.0, 8.0, 0.0, -180.0, 0.0, -12.0 
